incumbent,party,votes,votes_percent,candidate_name,description,geography,precincts_reporting,slug,race_name,scraped_datetime,source
False,Non Partisan,4485,0.0069,JOE BUSCAINO,,,,los-angeles-city-primary-nominating-election-mayor,LOS ANGELES CITY PRIMARY NOMINATING ELECTION Mayor,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,1511,0.0023,"JOHN ""JSAMUEL"" JACKSON",,,,los-angeles-city-primary-nominating-election-mayor,LOS ANGELES CITY PRIMARY NOMINATING ELECTION Mayor,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,278511,0.4311,KAREN RUTH BASS,,,,los-angeles-city-primary-nominating-election-mayor,LOS ANGELES CITY PRIMARY NOMINATING ELECTION Mayor,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,50372,0.078,KEVIN DE LEÓN,,,,los-angeles-city-primary-nominating-election-mayor,LOS ANGELES CITY PRIMARY NOMINATING ELECTION Mayor,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,2336,0.0036,MEL WILSON,,,,los-angeles-city-primary-nominating-election-mayor,LOS ANGELES CITY PRIMARY NOMINATING ELECTION Mayor,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,12087,0.0187,MIKE FEUER,,,,los-angeles-city-primary-nominating-election-mayor,LOS ANGELES CITY PRIMARY NOMINATING ELECTION Mayor,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,1916,0.003,RAMIT VARMA,,,,los-angeles-city-primary-nominating-election-mayor,LOS ANGELES CITY PRIMARY NOMINATING ELECTION Mayor,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,232490,0.3599,RICK J. CARUSO,,,,los-angeles-city-primary-nominating-election-mayor,LOS ANGELES CITY PRIMARY NOMINATING ELECTION Mayor,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,16108,0.5404,EUNISSES HERNANDEZ,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-1st-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 1st District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,13700,0.4596,"GILBERT ""GIL"" CEDILLO",,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-1st-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 1st District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,24659,0.6642,BOB BLUMENFIELD,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-3rd-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 3rd District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,12469,0.3358,SCOTT SILVERSTEIN,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-3rd-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 3rd District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,6268,0.1095,JIMMY BIBLARZ,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-5th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 5th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,28039,0.4897,KATY YOUNG YAROSLAVSKY,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-5th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 5th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,16998,0.2969,SAM YEBRI,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-5th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 5th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,5954,0.104,SCOTT EPSTEIN,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-5th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 5th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,9577,0.3209,ELISA AVALOS,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-7th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 7th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,20267,0.6791,MONICA RODRIGUEZ,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-7th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 7th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,8286,0.6614,"CURREN D. PRICE, JR.",,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-9th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 9th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,4242,0.3386,DULCE VASQUEZ,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-9th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 9th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,5805,0.0877,ALLISON HOLDORFF POLHILL,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-11th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 11th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,22939,0.3467,ERIN DARLING,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-11th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 11th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,6565,0.0992,GREG GOOD,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-11th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 11th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,3286,0.0497,JIM MUREZ,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-11th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 11th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,2590,0.0391,MAT SMITH,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-11th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 11th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,1116,0.0169,"MIDSANON ""SONI"" LLOYD",,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-11th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 11th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,4702,0.0711,MIKE NEWHOUSE,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-11th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 11th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,19168,0.2897,TRACI PARK,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-11th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 11th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,2081,0.044,ALBERT CORADO,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-13th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 13th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,19196,0.4063,HUGO SOTO-MARTINEZ,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-13th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 13th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,7371,0.156,KATE PYNOOS,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-13th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 13th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,14952,0.3165,MITCH O'FARRELL,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-13th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 13th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,3648,0.0772,STEVE JOHNSON,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-13th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 13th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,4512,0.1719,ANTHONY SANTICH,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-15th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 15th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,4137,0.1576,BRYANT ODEGA,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-15th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 15th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,7704,0.2936,DANIELLE SANDOVAL,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-15th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 15th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,9891,0.3769,TIM MCOSKER,,,,los-angeles-city-primary-nominating-election-member-of-the-city-council-15th-district,"LOS ANGELES CITY PRIMARY NOMINATING ELECTION Member of the City Council, 15th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,373956,0.6767,YES,,,,los-angeles-city-special-municipal-election-measure-bb,LOS ANGELES CITY SPECIAL MUNICIPAL ELECTION - MEASURE BB,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,178665,0.3233,NO,,,,los-angeles-city-special-municipal-election-measure-bb,LOS ANGELES CITY SPECIAL MUNICIPAL ELECTION - MEASURE BB,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,2483,0.6098,YES,,,,lynwood-city-special-municipal-election-measure-r,LYNWOOD CITY SPECIAL MUNICIPAL ELECTION - MEASURE R,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,1589,0.3902,NO,,,,lynwood-city-special-municipal-election-measure-r,LYNWOOD CITY SPECIAL MUNICIPAL ELECTION - MEASURE R,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,4352,0.3198,YES,,,,manhattan-beach-city-special-municipal-election-measure-a,MANHATTAN BEACH CITY SPECIAL MUNICIPAL ELECTION - MEASURE A,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,9255,0.6802,NO,,,,manhattan-beach-city-special-municipal-election-measure-a,MANHATTAN BEACH CITY SPECIAL MUNICIPAL ELECTION - MEASURE A,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,1861,0.2397,YES,,,,monrovia-city-general-municipal-election-measure-rm,MONROVIA CITY GENERAL MUNICIPAL ELECTION - MEASURE RM,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,5903,0.7603,NO,,,,monrovia-city-general-municipal-election-measure-rm,MONROVIA CITY GENERAL MUNICIPAL ELECTION - MEASURE RM,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,6692,1.0,ALICE D. ATKINS,,,,monrovia-city-general-municipal-election-city-clerk,MONROVIA CITY GENERAL MUNICIPAL ELECTION City Clerk,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,6043,1.0,STEPHEN R. BAKER,,,,monrovia-city-general-municipal-election-city-treasurer,MONROVIA CITY GENERAL MUNICIPAL ELECTION City Treasurer,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,6426,0.8621,BECKY A. SHEVLIN,,,,monrovia-city-general-municipal-election-mayor,MONROVIA CITY GENERAL MUNICIPAL ELECTION Mayor,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,1028,0.1379,STEPHEN H. GROLLNEK,,,,monrovia-city-general-municipal-election-mayor,MONROVIA CITY GENERAL MUNICIPAL ELECTION Mayor,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,1429,0.1079,EDWARD BELDEN,,,,monrovia-city-general-municipal-election-member-of-the-city-council,MONROVIA CITY GENERAL MUNICIPAL ELECTION Member of the City Council,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,696,0.0525,GENIA MILLS,,,,monrovia-city-general-municipal-election-member-of-the-city-council,MONROVIA CITY GENERAL MUNICIPAL ELECTION Member of the City Council,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,3307,0.2496,LARRY J. SPICER,,,,monrovia-city-general-municipal-election-member-of-the-city-council,MONROVIA CITY GENERAL MUNICIPAL ELECTION Member of the City Council,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,2533,0.1912,SASHA ZAROYAN,,,,monrovia-city-general-municipal-election-member-of-the-city-council,MONROVIA CITY GENERAL MUNICIPAL ELECTION Member of the City Council,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,2121,0.1601,SERGIO JIMENEZ,,,,monrovia-city-general-municipal-election-member-of-the-city-council,MONROVIA CITY GENERAL MUNICIPAL ELECTION Member of the City Council,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,3163,0.2387,TAMALA KELLY,,,,monrovia-city-general-municipal-election-member-of-the-city-council,MONROVIA CITY GENERAL MUNICIPAL ELECTION Member of the City Council,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,358,0.0683,ALLEN ALBERT GOMEZ,,,,paramount-city-general-municipal-election-member-of-the-city-council,PARAMOUNT CITY GENERAL MUNICIPAL ELECTION Member of the City Council,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,992,0.1893,ANNETTE C. DELGADILLO,,,,paramount-city-general-municipal-election-member-of-the-city-council,PARAMOUNT CITY GENERAL MUNICIPAL ELECTION Member of the City Council,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,456,0.087,JOSE DE LEON,,,,paramount-city-general-municipal-election-member-of-the-city-council,PARAMOUNT CITY GENERAL MUNICIPAL ELECTION Member of the City Council,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,923,0.1761,LINDA TIMMONS,,,,paramount-city-general-municipal-election-member-of-the-city-council,PARAMOUNT CITY GENERAL MUNICIPAL ELECTION Member of the City Council,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,1226,0.2339,PEGGY LEMONS,,,,paramount-city-general-municipal-election-member-of-the-city-council,PARAMOUNT CITY GENERAL MUNICIPAL ELECTION Member of the City Council,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,301,0.0574,TONY RODRICK WARFIELD,,,,paramount-city-general-municipal-election-member-of-the-city-council,PARAMOUNT CITY GENERAL MUNICIPAL ELECTION Member of the City Council,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,985,0.1879,YESENIA MARIA CUARENTA,,,,paramount-city-general-municipal-election-member-of-the-city-council,PARAMOUNT CITY GENERAL MUNICIPAL ELECTION Member of the City Council,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,1081,0.4106,BRANDON D. LAMAR,,,,pasadena-city-primary-election-member-of-the-city-council-district-3,"PASADENA CITY PRIMARY ELECTION Member of the City Council, District 3",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,1552,0.5894,JOHN J. KENNEDY,,,,pasadena-city-primary-election-member-of-the-city-council-district-3,"PASADENA CITY PRIMARY ELECTION Member of the City Council, District 3",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,2237,1.0,JESS RIVAS,,,,pasadena-city-primary-election-member-of-the-city-council-district-5,"PASADENA CITY PRIMARY ELECTION Member of the City Council, District 5",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,644,0.124,ALLEN SHAY,,,,pasadena-city-primary-election-member-of-the-city-council-district-7,"PASADENA CITY PRIMARY ELECTION Member of the City Council, District 7",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,1872,0.3604,CIRAN HADJIAN,,,,pasadena-city-primary-election-member-of-the-city-council-district-7,"PASADENA CITY PRIMARY ELECTION Member of the City Council, District 7",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,2678,0.5156,JASON LYON,,,,pasadena-city-primary-election-member-of-the-city-council-district-7,"PASADENA CITY PRIMARY ELECTION Member of the City Council, District 7",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,1538,0.1718,JOANNE RUSSELL CHAVEZ,,,,rosemead-city-general-municipal-election-member-of-the-city-council,ROSEMEAD CITY GENERAL MUNICIPAL ELECTION Member of the City Council,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,2747,0.3069,"MARGARET ""MAGGIE"" CLARK",,,,rosemead-city-general-municipal-election-member-of-the-city-council,ROSEMEAD CITY GENERAL MUNICIPAL ELECTION Member of the City Council,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,2369,0.2646,SANDRA ARMENTA,,,,rosemead-city-general-municipal-election-member-of-the-city-council,ROSEMEAD CITY GENERAL MUNICIPAL ELECTION Member of the City Council,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,2298,0.2567,STEVEN LY,,,,rosemead-city-general-municipal-election-member-of-the-city-council,ROSEMEAD CITY GENERAL MUNICIPAL ELECTION Member of the City Council,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,4209,0.547,EMMETT G. BADAR,,,,san-dimas-city-general-municipal-election-mayor,SAN DIMAS CITY GENERAL MUNICIPAL ELECTION Mayor,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,3485,0.453,RUTH N. LUEVAND,,,,san-dimas-city-general-municipal-election-mayor,SAN DIMAS CITY GENERAL MUNICIPAL ELECTION Mayor,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,398,0.2588,BRANDON M. MOON,,,,san-dimas-city-general-municipal-election-member-of-the-city-council-2nd-district,"SAN DIMAS CITY GENERAL MUNICIPAL ELECTION Member of the City Council, 2nd District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,1140,0.7412,ERIC NAKANO,,,,san-dimas-city-general-municipal-election-member-of-the-city-council-2nd-district,"SAN DIMAS CITY GENERAL MUNICIPAL ELECTION Member of the City Council, 2nd District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,1551,1.0,RYAN A. VIENNA,,,,san-dimas-city-general-municipal-election-member-of-the-city-council-4th-district,"SAN DIMAS CITY GENERAL MUNICIPAL ELECTION Member of the City Council, 4th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,2458,0.4245,YES,,,,south-gate-city-special-municipal-election-measure-cc,SOUTH GATE CITY SPECIAL MUNICIPAL ELECTION - MEASURE CC,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,3333,0.5755,NO,,,,south-gate-city-special-municipal-election-measure-cc,SOUTH GATE CITY SPECIAL MUNICIPAL ELECTION - MEASURE CC,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,25761,1.0,REBECCA POIRIER,,,,torrance-city-general-municipal-election-city-clerk,TORRANCE CITY GENERAL MUNICIPAL ELECTION City Clerk,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,5065,0.1624,DANA CORTEZ,,,,torrance-city-general-municipal-election-city-treasurer,TORRANCE CITY GENERAL MUNICIPAL ELECTION City Treasurer,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,5212,0.1671,G. RICK MARSHALL,,,,torrance-city-general-municipal-election-city-treasurer,TORRANCE CITY GENERAL MUNICIPAL ELECTION City Treasurer,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,4261,0.1366,MELISSA M. WRIGHT,,,,torrance-city-general-municipal-election-city-treasurer,TORRANCE CITY GENERAL MUNICIPAL ELECTION City Treasurer,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,7466,0.2394,MIKE GRIFFITHS,,,,torrance-city-general-municipal-election-city-treasurer,TORRANCE CITY GENERAL MUNICIPAL ELECTION City Treasurer,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,9179,0.2944,TIM GOODRICH,,,,torrance-city-general-municipal-election-city-treasurer,TORRANCE CITY GENERAL MUNICIPAL ELECTION City Treasurer,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,15363,0.4571,CLIFF NUMARK,,,,torrance-city-general-municipal-election-mayor,TORRANCE CITY GENERAL MUNICIPAL ELECTION Mayor,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,18245,0.5429,GEORGE CHEN,,,,torrance-city-general-municipal-election-mayor,TORRANCE CITY GENERAL MUNICIPAL ELECTION Mayor,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,1147,0.2094,DAVE ZYGIELBAUM,,,,torrance-city-general-municipal-election-member-of-the-city-council-1st-district,"TORRANCE CITY GENERAL MUNICIPAL ELECTION Member of the City Council, 1st District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,891,0.1627,DAVID M. KARTSONIS,,,,torrance-city-general-municipal-election-member-of-the-city-council-1st-district,"TORRANCE CITY GENERAL MUNICIPAL ELECTION Member of the City Council, 1st District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,988,0.1804,JIMMY GOW,,,,torrance-city-general-municipal-election-member-of-the-city-council-1st-district,"TORRANCE CITY GENERAL MUNICIPAL ELECTION Member of the City Council, 1st District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,2451,0.4475,JON KAJI,,,,torrance-city-general-municipal-election-member-of-the-city-council-1st-district,"TORRANCE CITY GENERAL MUNICIPAL ELECTION Member of the City Council, 1st District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,2550,0.59,ASAM SHEIKH,,,,torrance-city-general-municipal-election-member-of-the-city-council-3rd-district,"TORRANCE CITY GENERAL MUNICIPAL ELECTION Member of the City Council, 3rd District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,1772,0.41,LAUREN COTNER,,,,torrance-city-general-municipal-election-member-of-the-city-council-3rd-district,"TORRANCE CITY GENERAL MUNICIPAL ELECTION Member of the City Council, 3rd District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,3648,0.5011,AURELIO MATTUCCI,,,,torrance-city-general-municipal-election-member-of-the-city-council-5th-district,"TORRANCE CITY GENERAL MUNICIPAL ELECTION Member of the City Council, 5th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,3632,0.4989,H. JEAN ADELSMAN,,,,torrance-city-general-municipal-election-member-of-the-city-council-5th-district,"TORRANCE CITY GENERAL MUNICIPAL ELECTION Member of the City Council, 5th District",2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,17996,0.5495,YES,,,,torrance-city-special-municipal-election-measure-sst,TORRANCE CITY SPECIAL MUNICIPAL ELECTION - MEASURE SST,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,14755,0.4505,NO,,,,torrance-city-special-municipal-election-measure-sst,TORRANCE CITY SPECIAL MUNICIPAL ELECTION - MEASURE SST,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,25756,0.5741,YES,,,,antelope-valley-health-care-district-special-election-measure-h,ANTELOPE VALLEY HEALTH CARE DISTRICT SPECIAL ELECTION - MEASURE H,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,19105,0.4259,NO,,,,antelope-valley-health-care-district-special-election-measure-h,ANTELOPE VALLEY HEALTH CARE DISTRICT SPECIAL ELECTION - MEASURE H,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,177533,0.1403,FRANK AMADOR,,,,judge-of-the-superior-court-office-no-3,JUDGE OF THE SUPERIOR COURT Office No. 3,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,791133,0.6254,SHERILYN PEACE GARNETT,,,,judge-of-the-superior-court-office-no-3,JUDGE OF THE SUPERIOR COURT Office No. 3,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,296344,0.2343,TIM REUBEN,,,,judge-of-the-superior-court-office-no-3,JUDGE OF THE SUPERIOR COURT Office No. 3,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,387025,0.303,ABBY BARON,,,,judge-of-the-superior-court-office-no-60,JUDGE OF THE SUPERIOR COURT Office No. 60,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,359512,0.2814,ANNA SLOTKY REITANO,,,,judge-of-the-superior-court-office-no-60,JUDGE OF THE SUPERIOR COURT Office No. 60,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,120711,0.0945,MARK ROSENFELD,,,,judge-of-the-superior-court-office-no-60,JUDGE OF THE SUPERIOR COURT Office No. 60,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,282196,0.2209,SHARON RANSOM,,,,judge-of-the-superior-court-office-no-60,JUDGE OF THE SUPERIOR COURT Office No. 60,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,128024,0.1002,TROY SLATEN,,,,judge-of-the-superior-court-office-no-60,JUDGE OF THE SUPERIOR COURT Office No. 60,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,477815,0.3716,ELIZABETH LASHLEY-HAYNES,,,,judge-of-the-superior-court-office-no-67,JUDGE OF THE SUPERIOR COURT Office No. 67,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,464697,0.3614,FERNANDA MARIA BARRETO,,,,judge-of-the-superior-court-office-no-67,JUDGE OF THE SUPERIOR COURT Office No. 67,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,343228,0.2669,RYAN DIBBLE,,,,judge-of-the-superior-court-office-no-67,JUDGE OF THE SUPERIOR COURT Office No. 67,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,91757,0.0709,ERIC ALFONSO TORICES,,,,judge-of-the-superior-court-office-no-70,JUDGE OF THE SUPERIOR COURT Office No. 70,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,604725,0.4671,HOLLY L. HANCOCK,,,,judge-of-the-superior-court-office-no-70,JUDGE OF THE SUPERIOR COURT Office No. 70,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,69534,0.0537,MATTHEW VODNOY,,,,judge-of-the-superior-court-office-no-70,JUDGE OF THE SUPERIOR COURT Office No. 70,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,116217,0.0898,RANDY FUDGE,,,,judge-of-the-superior-court-office-no-70,JUDGE OF THE SUPERIOR COURT Office No. 70,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,412307,0.3185,RENEE YOLANDE CHANG,,,,judge-of-the-superior-court-office-no-70,JUDGE OF THE SUPERIOR COURT Office No. 70,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,353589,0.2758,KEVIN THOMAS MCGURK,,,,judge-of-the-superior-court-office-no-90,JUDGE OF THE SUPERIOR COURT Office No. 90,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,355881,0.2776,LESLIE GUTIERREZ,,,,judge-of-the-superior-court-office-no-90,JUDGE OF THE SUPERIOR COURT Office No. 90,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,452247,0.3528,MELISSA LYONS,,,,judge-of-the-superior-court-office-no-90,JUDGE OF THE SUPERIOR COURT Office No. 90,2022-10-25T09:45:09.520601-07:00,kpcc
False,Non Partisan,120161,0.0937,NASER (NAS) KHOURY,,,,judge-of-the-superior-court-office-no-90,JUDGE OF THE SUPERIOR COURT Office No. 90,2022-10-25T09:45:09.520601-07:00,kpcc
